firefox;js;mergesort;SM-G991B;4.496239311088284
firefox;c;happynumbers;SM-G991B;6.0419711771032
chrome;js;heapsort;SM-G991B;4.716698106578348
firefox;c;nqueens;SM-G991B;4.378111442686074
chrome;c;countingsort;SM-G991B;5.172746679423078
chrome;js;pancakesort;SM-G991B;7.6062799434103905
firefox;c;humblenumbers;SM-G991B;7.726464640151555
chrome;js;gnomesort;SM-G991B;6.003482606974622
firefox;js;pancakesort;SM-G991B;6.487067301848667
chrome;c;ackermann;SM-G991B;4.295031859976363
firefox;c;countingsort;SM-G991B;4.307541725539342
chrome;c;kmeanspp;SM-G991B;4.692213686757522
chrome;js;mergesort;SM-G991B;7.712249778474263
firefox;js;quicksort;SM-G991B;4.535210009433968
firefox;js;seqnonsquares;SM-G991B;6.146377253586335
firefox;c;pancakesort;SM-G991B;6.819133807368433
firefox;c;mergesort;SM-G991B;4.4210577923495356
chrome;js;bubblesort;SM-G991B;8.982619141238294
chrome;c;kmeanspp;SM-G991B;6.656800651672601
chrome;c;nqueens;SM-G991B;4.365664658435859
chrome;js;pancakesort;SM-G991B;5.397337364564613
firefox;c;perfectnumbers;SM-G991B;5.927192982870613
chrome;js;perfectnumbers;SM-G991B;6.073130948057771
chrome;js;mergesort;SM-G991B;9.52903426414573
firefox;c;bubblesort;SM-G991B;5.178647876663001
chrome;c;humblenumbers;SM-G991B;5.77413052907551
chrome;c;matrixmultiplication;SM-G991B;7.866109942674632
chrome;js;countingsort;SM-G991B;4.660650331297696
firefox;c;nqueens;SM-G991B;4.35256401701607
firefox;c;kmeanspp;SM-G991B;6.31597693949335
chrome;c;fibonacci;SM-G991B;5.980112564400784
firefox;c;shellsort;SM-G991B;4.488538411367919
firefox;js;ackermann;SM-G991B;6.226156915407803
firefox;c;fibonacci;SM-G991B;15.58168577920487
firefox;js;kmeanspp;SM-G991B;9.399158605226567
chrome;c;pancakesort;SM-G991B;5.242629866991927
chrome;js;matrixmultiplication;SM-G991B;9.842313511953982
chrome;js;gnomesort;SM-G991B;5.995196484821384
chrome;c;countingsort;SM-G991B;4.392381651206115
firefox;js;heapsort;SM-G991B;7.576562793115851
chrome;js;happynumbers;SM-G991B;7.5069472185424
chrome;c;insertionsort;SM-G991B;7.050499929877429
chrome;js;heapsort;SM-G991B;4.6859436019995595
firefox;js;fibonacci;SM-G991B;19.126392429949945
chrome;js;shellsort;SM-G991B;4.7084848629517255
firefox;js;bubblesort;SM-G991B;28.13083151114517
firefox;js;quicksort;SM-G991B;6.175807131324891
firefox;c;heapsort;SM-G991B;5.2002158423141225
firefox;js;towersofhanoi;SM-G991B;10.704450700400718
chrome;c;quicksort;SM-G991B;4.492437734798475
firefox;js;matrixmultiplication;SM-G991B;10.180163715462998
firefox;js;mergesort;SM-G991B;15.211291345088435
chrome;c;shellsort;SM-G991B;4.557008795367634
chrome;c;mergesort;SM-G991B;6.397229429255657
chrome;c;towersofhanoi;SM-G991B;4.402309282350247
chrome;c;gnomesort;SM-G991B;5.7923305242629874
chrome;c;bubblesort;SM-G991B;5.052181452809487
firefox;js;insertionsort;SM-G991B;7.694878804475587
firefox;js;perfectnumbers;SM-G991B;7.487092473671809
firefox;c;gnomesort;SM-G991B;6.595506637476921
chrome;c;seqnonsquares;SM-G991B;4.403730692120759
chrome;js;ackermann;SM-G991B;6.628702656890293
chrome;c;heapsort;SM-G991B;4.38192850928006
firefox;c;quicksort;SM-G991B;4.54214343682787
firefox;js;happynumbers;SM-G991B;12.822124894953163
firefox;js;countingsort;SM-G991B;5.0030395297791594
firefox;c;pancakesort;SM-G991B;7.001987883798806
chrome;js;insertionsort;SM-G991B;5.93985045005229
firefox;c;towersofhanoi;SM-G991B;4.538943429076097
chrome;js;seqnonsquares;SM-G991B;4.574467565265199
firefox;c;seqnonsquares;SM-G991B;4.364432048595659
chrome;c;happynumbers;SM-G991B;4.263116637916574
chrome;js;towersofhanoi;SM-G991B;8.282294061146446
firefox;js;shellsort;SM-G991B;5.001541486442634
chrome;c;ackermann;SM-G991B;4.389955827215119
firefox;c;happynumbers;SM-G991B;4.3463127485949675
chrome;c;perfectnumbers;SM-G991B;5.637337158985321
chrome;js;fibonacci;SM-G991B;12.063733337690694
firefox;js;pancakesort;SM-G991B;6.332738846678107
firefox;c;ackermann;SM-G991B;7.078221201936367
chrome;js;nqueens;SM-G991B;6.093161070538641
chrome;js;humblenumbers;SM-G991B;10.077573023558033
firefox;js;humblenumbers;SM-G991B;10.477862872136603
firefox;js;gnomesort;SM-G991B;11.690870479085808
chrome;js;kmeanspp;SM-G991B;6.774074241014609
firefox;js;seqnonsquares;SM-G991B;4.808079691156447
chrome;js;quicksort;SM-G991B;6.085111301741116
firefox;c;humblenumbers;SM-G991B;6.1169262693575135
firefox;c;insertionsort;SM-G991B;6.829010370708898
firefox;c;mergesort;SM-G991B;4.604687645250629
firefox;c;matrixmultiplication;SM-G991B;4.724884341532382
firefox;js;nqueens;SM-G991B;6.9747545212989985
firefox;c;countingsort;SM-G991B;4.39267642119439
firefox;js;shellsort;SM-G991B;4.940607085918673
chrome;js;shellsort;SM-G991B;5.112032869274437
firefox;js;nqueens;SM-G991B;6.745592430580016
firefox;c;shellsort;SM-G991B;6.2012080943476615
firefox;c;fibonacci;SM-G991B;6.771192710793758
chrome;js;seqnonsquares;SM-G991B;5.748707019416666
firefox;c;towersofhanoi;SM-G991B;4.544762902493805
firefox;c;gnomesort;SM-G991B;7.490583166302013
firefox;c;humblenumbers;SM-G991B;6.731473906083617
chrome;js;heapsort;SM-G991B;4.760355824609923
firefox;c;seqnonsquares;SM-G991B;4.330676784353572
firefox;c;nqueens;SM-G991B;5.962963123165569
chrome;c;happynumbers;SM-G991B;4.463723736772412
firefox;js;perfectnumbers;SM-G991B;6.87380009132063
firefox;c;pancakesort;SM-G991B;8.780146381863114
chrome;c;gnomesort;SM-G991B;5.872836586611445
firefox;c;countingsort;SM-G991B;4.3817471519180184
chrome;js;ackermann;SM-G991B;6.336647619952608
chrome;c;quicksort;SM-G991B;6.451448856584798
firefox;c;mergesort;SM-G991B;4.336466363096699
firefox;js;quicksort;SM-G991B;6.08229673767179
chrome;js;towersofhanoi;SM-G991B;5.442897331101299
firefox;c;ackermann;SM-G991B;4.49184120687949
firefox;js;bubblesort;SM-G991B;23.919326994981777
firefox;js;kmeanspp;SM-G991B;9.852029779872591
firefox;js;ackermann;SM-G991B;4.978198148263377
chrome;js;matrixmultiplication;SM-G991B;7.575633538927181
firefox;c;happynumbers;SM-G991B;4.40298218190712
firefox;c;kmeanspp;SM-G991B;6.872255913540873
chrome;c;fibonacci;SM-G991B;6.052810812174252
chrome;c;towersofhanoi;SM-G991B;6.69188185231518
chrome;c;perfectnumbers;SM-G991B;5.744715758279608
firefox;js;mergesort;SM-G991B;4.621662490861635
firefox;c;quicksort;SM-G991B;6.126222818281206
chrome;c;ackermann;SM-G991B;4.336925285990867
chrome;c;humblenumbers;SM-G991B;7.84738721533535
chrome;c;countingsort;SM-G991B;4.337985457660474
chrome;c;mergesort;SM-G991B;4.2304570339661245
firefox;js;matrixmultiplication;SM-G991B;10.105545316411673
chrome;c;insertionsort;SM-G991B;5.541554670784351
chrome;c;kmeanspp;SM-G991B;6.800213685700016
firefox;js;seqnonsquares;SM-G991B;4.701276960048457
chrome;js;quicksort;SM-G991B;4.374074294399878
firefox;js;fibonacci;SM-G991B;11.526873709710209
firefox;c;matrixmultiplication;SM-G991B;6.166994569656425
chrome;js;insertionsort;SM-G991B;7.25740386471564
chrome;js;bubblesort;SM-G991B;11.117494315216437
firefox;js;pancakesort;SM-G991B;6.3855287965955805
firefox;js;towersofhanoi;SM-G991B;7.372747803629878
chrome;js;happynumbers;SM-G991B;7.595203357136488
firefox;js;gnomesort;SM-G991B;10.510140814810262
chrome;c;nqueens;SM-G991B;4.350180683984606
firefox;c;heapsort;SM-G991B;4.556877719993167
firefox;c;perfectnumbers;SM-G991B;7.574689731986969
chrome;js;perfectnumbers;SM-G991B;6.05253502436968
chrome;js;countingsort;SM-G991B;7.970527783410197
firefox;js;happynumbers;SM-G991B;11.17660092046097
firefox;js;countingsort;SM-G991B;6.048601795592156
chrome;c;matrixmultiplication;SM-G991B;4.554642746906308
chrome;js;gnomesort;SM-G991B;9.695454414669754
chrome;c;heapsort;SM-G991B;4.458892822625882
chrome;js;mergesort;SM-G991B;5.747064680194999
chrome;c;seqnonsquares;SM-G991B;4.4347695234991
chrome;c;bubblesort;SM-G991B;5.064531033633291
chrome;js;humblenumbers;SM-G991B;8.119237181722788
chrome;js;pancakesort;SM-G991B;5.417547987643724
chrome;js;nqueens;SM-G991B;6.096479482810356
chrome;c;pancakesort;SM-G991B;5.187939233436274
firefox;js;insertionsort;SM-G991B;7.6263549257538745
firefox;js;heapsort;SM-G991B;8.871449985178252
chrome;js;fibonacci;SM-G991B;9.755611191281199
firefox;js;humblenumbers;SM-G991B;10.544328158394102
firefox;c;insertionsort;SM-G991B;6.868133267358841
chrome;js;kmeanspp;SM-G991B;9.991602471502132
chrome;c;shellsort;SM-G991B;6.430800536531505
firefox;c;bubblesort;SM-G991B;5.222893631100414
firefox;js;shellsort;SM-G991B;6.58955083461953
firefox;js;matrixmultiplication;SM-G991B;10.524794704152715
chrome;c;quicksort;SM-G991B;6.309983617715051
firefox;c;perfectnumbers;SM-G991B;5.961736563484458
firefox;c;bubblesort;SM-G991B;6.920863977251314
firefox;c;countingsort;SM-G991B;4.867304125242625
firefox;js;bubblesort;SM-G991B;28.426843701558806
firefox;c;humblenumbers;SM-G991B;6.36375121552173
chrome;c;insertionsort;SM-G991B;5.029907862944913
chrome;c;perfectnumbers;SM-G991B;7.907921118644657
firefox;c;nqueens;SM-G991B;8.567395858879737
chrome;js;shellsort;SM-G991B;4.698607298901688
firefox;c;heapsort;SM-G991B;9.261362569218742
chrome;js;nqueens;SM-G991B;6.109357623692852
chrome;js;happynumbers;SM-G991B;9.801088884140361
chrome;c;bubblesort;SM-G991B;5.1550717046307835
firefox;c;seqnonsquares;SM-G991B;4.538710983385652
chrome;c;happynumbers;SM-G991B;4.240469226329697
firefox;c;matrixmultiplication;SM-G991B;4.797650771654447
firefox;js;pancakesort;SM-G991B;7.965906096574621
chrome;js;kmeanspp;SM-G991B;7.482507978374968
chrome;js;quicksort;SM-G991B;7.604418209488069
firefox;c;towersofhanoi;SM-G991B;4.557818705939613
chrome;js;insertionsort;SM-G991B;5.930366402639992
firefox;js;ackermann;SM-G991B;4.669261564233767
firefox;c;quicksort;SM-G991B;6.2301291743896785
firefox;c;fibonacci;SM-G991B;7.283986013049416
firefox;js;insertionsort;SM-G991B;7.721778511864596
chrome;c;towersofhanoi;SM-G991B;4.301797957284115
chrome;c;gnomesort;SM-G991B;7.750548273957404
firefox;js;heapsort;SM-G991B;7.487246276039545
chrome;c;humblenumbers;SM-G991B;7.419105661994551
chrome;js;ackermann;SM-G991B;6.531191177141677
chrome;c;countingsort;SM-G991B;4.19352983069324
chrome;c;fibonacci;SM-G991B;6.142895493782267
chrome;js;fibonacci;SM-G991B;9.619585478643769
chrome;js;mergesort;SM-G991B;5.701945833891849
firefox;c;happynumbers;SM-G991B;4.444840720760614
firefox;c;shellsort;SM-G991B;5.991094422367147
firefox;js;humblenumbers;SM-G991B;11.060985293963356
chrome;c;pancakesort;SM-G991B;7.0665606321872945
firefox;js;towersofhanoi;SM-G991B;5.805814249789098
firefox;js;perfectnumbers;SM-G991B;15.197128325020627
chrome;c;seqnonsquares;SM-G991B;4.393314572220933
firefox;js;seqnonsquares;SM-G991B;4.726689377278675
chrome;js;bubblesort;SM-G991B;10.750839013520668
firefox;js;gnomesort;SM-G991B;10.332727911872864
chrome;js;seqnonsquares;SM-G991B;4.680066883783659
firefox;js;mergesort;SM-G991B;5.629639210017624
chrome;c;mergesort;SM-G991B;4.353223141226285
firefox;js;happynumbers;SM-G991B;11.467066550549434
firefox;js;fibonacci;SM-G991B;13.224294469548493
chrome;c;matrixmultiplication;SM-G991B;4.510036602928452
firefox;js;countingsort;SM-G991B;4.505044200677051
chrome;c;heapsort;SM-G991B;4.708493180091656
firefox;c;ackermann;SM-G991B;4.4139959353770815
chrome;js;heapsort;SM-G991B;6.059662957920126
chrome;js;humblenumbers;SM-G991B;10.26586938008151
firefox;js;nqueens;SM-G991B;6.8809970878354845
firefox;js;kmeanspp;SM-G991B;10.952140109930257
firefox;c;kmeanspp;SM-G991B;5.054415371729441
chrome;js;matrixmultiplication;SM-G991B;7.831923622938847
chrome;c;shellsort;SM-G991B;6.529822000441765
chrome;js;towersofhanoi;SM-G991B;5.530601840179867
chrome;js;countingsort;SM-G991B;4.36600434547138
chrome;js;perfectnumbers;SM-G991B;6.006980341835455
firefox;c;mergesort;SM-G991B;10.851634829743743
firefox;js;quicksort;SM-G991B;6.012485537725364
chrome;js;gnomesort;SM-G991B;6.031396633784724
chrome;c;kmeanspp;SM-G991B;8.362394613848531
chrome;c;ackermann;SM-G991B;4.275290479587441
chrome;c;nqueens;SM-G991B;4.224904785097707
firefox;c;gnomesort;SM-G991B;6.023485626090408
firefox;c;insertionsort;SM-G991B;14.736381166771448
chrome;js;pancakesort;SM-G991B;5.459375866269416
firefox;c;pancakesort;SM-G991B;6.211820034347134
chrome;c;seqnonsquares;SM-G991B;4.405685983752738
chrome;js;gnomesort;SM-G991B;8.33817474136437
chrome;js;shellsort;SM-G991B;4.64490879788747
chrome;js;fibonacci;SM-G991B;9.75773009677362
firefox;c;pancakesort;SM-G991B;6.315740786275533
firefox;c;ackermann;SM-G991B;12.352818569418504
firefox;js;shellsort;SM-G991B;5.344827447600565
chrome;c;fibonacci;SM-G991B;6.001657444825226
firefox;c;shellsort;SM-G991B;4.527282721985241
chrome;js;insertionsort;SM-G991B;5.869854497197468
firefox;c;humblenumbers;SM-G991B;6.274674560358824
firefox;js;seqnonsquares;SM-G991B;6.148719035482789
firefox;c;insertionsort;SM-G991B;5.711160491910544
chrome;c;matrixmultiplication;SM-G991B;4.559002370788461
firefox;js;gnomesort;SM-G991B;10.513303754046078
firefox;c;matrixmultiplication;SM-G991B;6.246550032559441
chrome;c;happynumbers;SM-G991B;4.366480075940428
chrome;js;bubblesort;SM-G991B;11.153482326970728
firefox;c;perfectnumbers;SM-G991B;6.10281923860095
chrome;c;quicksort;SM-G991B;4.333986136093783
chrome;js;countingsort;SM-G991B;6.421621720053268
chrome;js;seqnonsquares;SM-G991B;4.447920780349278
chrome;c;heapsort;SM-G991B;4.432898538224372
chrome;c;insertionsort;SM-G991B;4.99345326223367
firefox;c;towersofhanoi;SM-G991B;4.551389216291362
firefox;js;happynumbers;SM-G991B;12.610511124078036
firefox;js;towersofhanoi;SM-G991B;6.334535737719679
chrome;js;kmeanspp;SM-G991B;6.621651617798173
chrome;c;gnomesort;SM-G991B;7.824314441136485
chrome;c;kmeanspp;SM-G991B;4.958126763733166
chrome;js;humblenumbers;SM-G991B;8.10904268155259
firefox;js;perfectnumbers;SM-G991B;6.019902787223462
chrome;c;bubblesort;SM-G991B;5.135388144588929
firefox;js;ackermann;SM-G991B;4.855195851237891
chrome;c;humblenumbers;SM-G991B;5.748346213325986
firefox;c;countingsort;SM-G991B;4.347529685272155
firefox;js;humblenumbers;SM-G991B;12.337565155415618
firefox;js;mergesort;SM-G991B;4.838954627537144
firefox;js;matrixmultiplication;SM-G991B;10.199207109811246
firefox;js;kmeanspp;SM-G991B;8.2974112543427
chrome;js;happynumbers;SM-G991B;7.791720910776622
firefox;c;bubblesort;SM-G991B;5.719758602881707
chrome;js;matrixmultiplication;SM-G991B;7.726758892857652
chrome;c;countingsort;SM-G991B;6.414181220857028
chrome;js;perfectnumbers;SM-G991B;6.018428464729721
firefox;js;pancakesort;SM-G991B;6.331534181137698
chrome;c;ackermann;SM-G991B;4.339542629898524
firefox;c;happynumbers;SM-G991B;4.607205431880357
chrome;js;pancakesort;SM-G991B;5.83153973544163
firefox;js;heapsort;SM-G991B;7.487389844743946
firefox;js;countingsort;SM-G991B;5.890397335416148
firefox;c;quicksort;SM-G991B;4.698345862130273
chrome;js;mergesort;SM-G991B;6.277742089735706
chrome;js;heapsort;SM-G991B;6.687972038479643
firefox;js;insertionsort;SM-G991B;7.666896014532874
firefox;js;quicksort;SM-G991B;6.128070758060597
chrome;c;perfectnumbers;SM-G991B;5.784017556976097
chrome;c;nqueens;SM-G991B;6.40250656127745
firefox;c;nqueens;SM-G991B;4.440591030227659
chrome;js;ackermann;SM-G991B;4.494809278291715
firefox;c;seqnonsquares;SM-G991B;4.526771996984336
firefox;c;mergesort;SM-G991B;5.950499457700506
firefox;js;fibonacci;SM-G991B;11.899231576431875
chrome;c;shellsort;SM-G991B;4.485438215535842
chrome;c;pancakesort;SM-G991B;7.159371871244339
firefox;c;kmeanspp;SM-G991B;12.316040185389054
firefox;js;nqueens;SM-G991B;17.080644466164028
chrome;c;towersofhanoi;SM-G991B;4.548116377335091
firefox;c;fibonacci;SM-G991B;6.684948350254095
chrome;js;quicksort;SM-G991B;4.4365979411548055
chrome;c;mergesort;SM-G991B;7.195504050372895
firefox;c;gnomesort;SM-G991B;6.004098082407751
chrome;js;nqueens;SM-G991B;7.512282654140165
firefox;js;bubblesort;SM-G991B;28.929057016674378
chrome;js;towersofhanoi;SM-G991B;8.304152893182064
firefox;c;heapsort;SM-G991B;4.692605914411662
firefox;js;seqnonsquares;SM-G991B;14.75468362358263
chrome;js;ackermann;SM-G991B;4.457972383475845
firefox;c;pancakesort;SM-G991B;7.078826924503353
firefox;c;nqueens;SM-G991B;6.0510154474990285
chrome;c;happynumbers;SM-G991B;6.443920830830436
firefox;js;pancakesort;SM-G991B;13.060698236967397
chrome;js;towersofhanoi;SM-G991B;5.403617531627743
chrome;js;mergesort;SM-G991B;7.714339394336702
chrome;c;towersofhanoi;SM-G991B;4.442539626321353
chrome;c;nqueens;SM-G991B;4.311993028618121
chrome;js;kmeanspp;SM-G991B;7.082242548459823
chrome;js;heapsort;SM-G991B;4.863390976454687
chrome;c;perfectnumbers;SM-G991B;5.5833183429052395
firefox;c;towersofhanoi;SM-G991B;4.5521439717950525
firefox;js;shellsort;SM-G991B;6.405538429238568
firefox;c;kmeanspp;SM-G991B;5.369871566499528
chrome;c;gnomesort;SM-G991B;7.7319310904613205
chrome;js;perfectnumbers;SM-G991B;7.923412587578808
chrome;js;humblenumbers;SM-G991B;7.9977151064646135
firefox;js;mergesort;SM-G991B;4.548775313524491
firefox;js;insertionsort;SM-G991B;9.278392854089372
chrome;js;pancakesort;SM-G991B;5.329370821203474
firefox;c;gnomesort;SM-G991B;6.126623945422913
chrome;c;kmeanspp;SM-G991B;4.805713278816267
firefox;c;bubblesort;SM-G991B;5.320014218842231
chrome;c;quicksort;SM-G991B;4.288973340819975
chrome;c;heapsort;SM-G991B;6.626009118549294
chrome;c;insertionsort;SM-G991B;5.022353434489939
firefox;c;heapsort;SM-G991B;4.595887101592924
firefox;js;fibonacci;SM-G991B;12.962640821046984
chrome;js;countingsort;SM-G991B;4.340788943649192
firefox;c;ackermann;SM-G991B;4.370968890062468
chrome;c;shellsort;SM-G991B;4.453653787982322
firefox;js;humblenumbers;SM-G991B;10.72226031746356
firefox;c;fibonacci;SM-G991B;8.103430150375402
chrome;c;mergesort;SM-G991B;5.592438347655731
chrome;c;bubblesort;SM-G991B;6.994238499617218
firefox;js;bubblesort;SM-G991B;28.761461319822345
firefox;c;mergesort;SM-G991B;13.913533502572278
firefox;c;happynumbers;SM-G991B;4.870783916294629
firefox;c;seqnonsquares;SM-G991B;5.986101129118287
firefox;js;perfectnumbers;SM-G991B;5.948285219135558
firefox;js;kmeanspp;SM-G991B;7.7289645285500335
firefox;js;towersofhanoi;SM-G991B;5.848460461770164
chrome;js;gnomesort;SM-G991B;6.098558135844627
firefox;c;shellsort;SM-G991B;4.46718835850858
firefox;js;heapsort;SM-G991B;8.925136277987672
firefox;js;quicksort;SM-G991B;5.4944484482696145
firefox;js;nqueens;SM-G991B;8.318276050402725
firefox;c;matrixmultiplication;SM-G991B;4.730853748447198
firefox;c;insertionsort;SM-G991B;13.466291434519846
chrome;c;seqnonsquares;SM-G991B;4.489022166197366
chrome;c;pancakesort;SM-G991B;7.080317004481383
chrome;c;humblenumbers;SM-G991B;5.729803485418242
firefox;js;gnomesort;SM-G991B;10.311322350809956
firefox;c;quicksort;SM-G991B;5.915500599333281
chrome;js;matrixmultiplication;SM-G991B;7.595701238843202
firefox;c;countingsort;SM-G991B;4.363085936161827
chrome;js;shellsort;SM-G991B;5.1059170278608
chrome;c;countingsort;SM-G991B;8.197128142861285
firefox;js;ackermann;SM-G991B;4.636595729545211
chrome;c;matrixmultiplication;SM-G991B;6.520123404653879
chrome;js;insertionsort;SM-G991B;8.16215521085734
firefox;js;countingsort;SM-G991B;4.4850527376150655
chrome;js;fibonacci;SM-G991B;10.000707054323401
firefox;js;matrixmultiplication;SM-G991B;10.198579355540643
chrome;js;happynumbers;SM-G991B;9.082439161162304
chrome;js;seqnonsquares;SM-G991B;6.439019781939243
chrome;js;bubblesort;SM-G991B;8.908903928843037
firefox;js;happynumbers;SM-G991B;11.173612745541892
chrome;js;quicksort;SM-G991B;6.5289948329103815
firefox;c;perfectnumbers;SM-G991B;10.91817234336323
chrome;c;fibonacci;SM-G991B;6.0966505284127805
chrome;c;ackermann;SM-G991B;6.447560035277704
chrome;js;nqueens;SM-G991B;5.846852524007211
firefox;c;humblenumbers;SM-G991B;6.184695330174475
firefox;c;nqueens;SM-G991B;7.024803444966399
firefox;js;fibonacci;SM-G991B;11.868907287057239
firefox;c;fibonacci;SM-G991B;6.6045639037909005
firefox;js;towersofhanoi;SM-G991B;8.156828613894612
chrome;js;ackermann;SM-G991B;4.591420763363505
firefox;js;heapsort;SM-G991B;7.4917030305086065
chrome;c;countingsort;SM-G991B;4.303095200660115
chrome;c;humblenumbers;SM-G991B;7.9998934581291365
firefox;c;humblenumbers;SM-G991B;8.948201343815864
chrome;c;gnomesort;SM-G991B;5.787908701122358
chrome;c;nqueens;SM-G991B;6.319394730574309
firefox;c;quicksort;SM-G991B;4.517413453485975
chrome;js;fibonacci;SM-G991B;10.270043241823844
chrome;c;quicksort;SM-G991B;6.3607343153924605
chrome;js;kmeanspp;SM-G991B;8.196921154155522
chrome;c;kmeanspp;SM-G991B;4.684887647950033
chrome;js;towersofhanoi;SM-G991B;5.382632461375392
firefox;js;happynumbers;SM-G991B;12.966478662511024
chrome;c;shellsort;SM-G991B;4.407444446809587
chrome;c;mergesort;SM-G991B;6.221034020275091
chrome;js;shellsort;SM-G991B;4.637023464748651
chrome;js;perfectnumbers;SM-G991B;5.983032516584678
chrome;js;quicksort;SM-G991B;4.56264667121945
firefox;c;gnomesort;SM-G991B;5.989962672398834
firefox;c;kmeanspp;SM-G991B;6.1643711960312695
firefox;c;perfectnumbers;SM-G991B;6.335970086943957
firefox;js;perfectnumbers;SM-G991B;6.081677369528203
firefox;c;countingsort;SM-G991B;4.346528820377696
chrome;js;humblenumbers;SM-G991B;8.014235321480706
chrome;js;gnomesort;SM-G991B;9.762443904951528
firefox;c;seqnonsquares;SM-G991B;4.501562045165896
firefox;js;gnomesort;SM-G991B;11.97044261676982
firefox;js;quicksort;SM-G991B;4.86690197391393
firefox;c;bubblesort;SM-G991B;5.531297716300378
firefox;c;towersofhanoi;SM-G991B;4.459506390794543
chrome;js;nqueens;SM-G991B;6.108909481296606
chrome;js;heapsort;SM-G991B;6.811722529077153
chrome;js;insertionsort;SM-G991B;5.936305740756804
chrome;js;seqnonsquares;SM-G991B;4.483532035337294
chrome;c;heapsort;SM-G991B;4.264793508843786
chrome;js;mergesort;SM-G991B;5.589242083214
firefox;c;mergesort;SM-G991B;4.349383107722088
chrome;c;bubblesort;SM-G991B;7.2189248747761
firefox;c;insertionsort;SM-G991B;5.366962487996096
firefox;js;ackermann;SM-G991B;6.302654442245119
firefox;c;heapsort;SM-G991B;5.023966107792012
chrome;js;bubblesort;SM-G991B;9.014752504728122
chrome;c;insertionsort;SM-G991B;7.580581646105968
chrome;c;perfectnumbers;SM-G991B;5.717585953809328
firefox;c;ackermann;SM-G991B;4.37940728061664
chrome;c;fibonacci;SM-G991B;6.041838109723767
chrome;c;towersofhanoi;SM-G991B;7.712672822099196
firefox;c;happynumbers;SM-G991B;4.372846970669272
chrome;c;pancakesort;SM-G991B;5.077430027910904
firefox;c;pancakesort;SM-G991B;11.929068087899445
firefox;js;shellsort;SM-G991B;6.464037199820669
firefox;js;insertionsort;SM-G991B;8.25733185581342
